source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,type,n_sources,n_primary_sources,n_references,references_stripped
COMPLEX:P63279,Q96T88,UBE2I,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62987_Q969T4,Q96T88,UBA52_UBE2E3,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_Q5JXB2,Q96T88,UBB_UBE2NL,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P61077_P62979,Q96T88,RPS27A_UBE2D3,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62979_Q16763,Q96T88,RPS27A_UBE2S,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_Q9Y385,Q96T88,UBB_UBE2J1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62256_P62987,Q96T88,UBA52_UBE2H,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P61081_P63279,Q96T88,UBE2I_UBE2M,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P63279_Q5VVX9,Q96T88,UBE2I_UBE2U,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P63279_Q16763,Q96T88,UBE2I_UBE2S,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P63279_Q9Y2X8,Q96T88,UBE2D4_UBE2I,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_P68036,Q96T88,UBB_UBE2L3,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_Q96B02,Q96T88,UBB_UBE2W,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_Q5VVX9,Q96T88,UBB_UBE2U,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62987_Q16763,Q96T88,UBA52_UBE2S,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_Q969T4,Q96T88,UBB_UBE2E3,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P49459_P62979,Q96T88,RPS27A_UBE2A,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_Q96LR5,Q96T88,UBB_UBE2E2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62987_Q712K3,Q96T88,UBA52_UBE2R2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_Q9Y2X8,Q96T88,UBB_UBE2D4,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P51668_P62979,Q96T88,RPS27A_UBE2D1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_Q8WVN8,Q96T88,UBB_UBE2Q2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:A0A1B0GUS4_P62987,Q96T88,UBA52_UBE2L5,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P51965_P63279,Q96T88,UBE2E1_UBE2I,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P61086_P62987,Q96T88,UBA52_UBE2K,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62837_P62987,Q96T88,UBA52_UBE2D2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_P62837,Q96T88,UBB_UBE2D2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:A0A1B0GUS4_P63279,Q96T88,UBE2I_UBE2L5,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:A0A1B0GUS4_P62979,Q96T88,RPS27A_UBE2L5,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_P63279,Q96T88,UBB_UBE2I,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P61081_P62979,Q96T88,RPS27A_UBE2M,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P63279_Q7Z7E8,Q96T88,UBE2I_UBE2Q1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P61088_P63279,Q96T88,UBE2I_UBE2N,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:O00762_P62979,Q96T88,RPS27A_UBE2C,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P61086_P63279,Q96T88,UBE2I_UBE2K,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_Q9NPD8,Q96T88,UBB_UBE2T,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62987_Q5JXB2,Q96T88,UBA52_UBE2NL,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62979_Q9H832,Q96T88,RPS27A_UBE2Z,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:O00762_P63279,Q96T88,UBE2C_UBE2I,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_P60604,Q96T88,UBB_UBE2G2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62979_Q96LR5,Q96T88,RPS27A_UBE2E2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:A0A1B0GUS4_P0CG47,Q96T88,UBB_UBE2L5,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62987_Q9NPD8,Q96T88,UBA52_UBE2T,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P61088_P62979,Q96T88,RPS27A_UBE2N,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P63279_Q13404,Q96T88,UBE2I_UBE2V1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_Q9NR09,Q96T88,BIRC6_UBB,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P51965_P62987,Q96T88,UBA52_UBE2E1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P61086_P62979,Q96T88,RPS27A_UBE2K,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P60604_P62979,Q96T88,RPS27A_UBE2G2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62987_Q9Y2X8,Q96T88,UBA52_UBE2D4,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P63279_Q9NR09,Q96T88,BIRC6_UBE2I,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62837_P63279,Q96T88,UBE2D2_UBE2I,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P63279_Q712K3,Q96T88,UBE2I_UBE2R2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62979_Q9NPD8,Q96T88,RPS27A_UBE2T,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_P61088,Q96T88,UBB_UBE2N,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62256_P63279,Q96T88,UBE2H_UBE2I,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62979_Q9Y385,Q96T88,RPS27A_UBE2J1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62979_Q8N2K1,Q96T88,RPS27A_UBE2J2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62987_Q8WVN8,Q96T88,UBA52_UBE2Q2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:O14933_P63279,Q96T88,UBE2I_UBE2L6,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_P61086,Q96T88,UBB_UBE2K,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P60604_P62987,Q96T88,UBA52_UBE2G2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62979_Q5JXB2,Q96T88,RPS27A_UBE2NL,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P63279_Q9Y385,Q96T88,UBE2I_UBE2J1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62979_Q8WVN8,Q96T88,RPS27A_UBE2Q2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62979_Q96B02,Q96T88,RPS27A_UBE2W,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P51965_P62979,Q96T88,RPS27A_UBE2E1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_Q7Z7E8,Q96T88,UBB_UBE2Q1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_Q16763,Q96T88,UBB_UBE2S,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62979_Q712K3,Q96T88,RPS27A_UBE2R2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P51668_P63279,Q96T88,UBE2D1_UBE2I,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62253_P62987,Q96T88,UBA52_UBE2G1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62256_P62979,Q96T88,RPS27A_UBE2H,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62979_P63146,Q96T88,RPS27A_UBE2B,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:O14933_P0CG47,Q96T88,UBB_UBE2L6,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P63279_Q15819,Q96T88,UBE2I_UBE2V2,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_P61077,Q96T88,UBB_UBE2D3,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_Q13404,Q96T88,UBB_UBE2V1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62987_Q96B02,Q96T88,UBA52_UBE2W,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_P63146,Q96T88,UBB_UBE2B,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62987_Q13404,Q96T88,UBA52_UBE2V1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_Q9H832,Q96T88,UBB_UBE2Z,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_P51965,Q96T88,UBB_UBE2E1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:O00762_P62987,Q96T88,UBA52_UBE2C,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62979_Q9NR09,Q96T88,BIRC6_RPS27A,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_P49459,Q96T88,UBB_UBE2A,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P63279_Q5JXB2,Q96T88,UBE2I_UBE2NL,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:O00762_P0CG47,Q96T88,UBB_UBE2C,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P63279_Q969T4,Q96T88,UBE2E3_UBE2I,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62253_P62979,Q96T88,RPS27A_UBE2G1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62979_P63279,Q96T88,RPS27A_UBE2I,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62987_P63279,Q96T88,UBA52_UBE2I,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P60604_P63279,Q96T88,UBE2G2_UBE2I,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P51668_P62987,Q96T88,UBA52_UBE2D1,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P49459_P63279,Q96T88,UBE2A_UBE2I,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P62979_Q9Y2X8,Q96T88,RPS27A_UBE2D4,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
COMPLEX:P0CG47_P62256,Q96T88,UBB_UBE2H,UHRF1,True,True,False,True,True,False,1,SIGNOR:34199813,SIGNOR,post_translational,1,1,1,34199813
P41594,P63092,GRM5,GNAS,True,True,False,True,True,False,1,SIGNOR:20055706,SIGNOR,post_translational,1,1,1,20055706
Q9GZQ4,O95837,NMUR2,GNA14,True,True,False,True,True,False,1,SIGNOR:31160049,SIGNOR,post_translational,1,1,1,31160049
Q9Y5X5,P09471,NPFFR2,GNAO1,True,True,False,True,True,False,1,SIGNOR:31160049,SIGNOR,post_translational,1,1,1,31160049
Q9Y4W2,COMPLEX:Q5SY16_Q8IZL8_Q9BV38_Q9H4L4_Q9NXF1,LAS1L,NOL9_PELP1_SENP3_TEX10_WDR18,True,True,False,True,True,False,1,SIGNOR:22190735,SIGNOR,post_translational,1,1,1,22190735
P28482,P16949,MAPK1,STMN1,True,True,True,True,False,True,5,ProtMapper:20630875;ProtMapper:26881937;SIGNOR:20630875;iPTMnet:20630875;iPTMnet:22028470,HPRD_MIMP;MIMP;PhosphoSite_MIMP;ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,post_translational,10,5,3,20630875;22028470;26881937
Q16690,Q16539,DUSP5,MAPK14,True,False,True,True,False,True,1,SIGNOR:20626350,SIGNOR;Wang,post_translational,2,2,1,20626350
O43663,Q02241,PRC1,KIF23,True,True,False,True,True,False,1,SIGNOR:15297875,SIGNOR,post_translational,1,1,1,15297875
P23470,Q05397,PTPRG,PTK2,True,True,True,True,True,True,2,ProtMapper:25624455;SIGNOR:25624455,ProtMapper;SIGNOR;SIGNOR_ProtMapper,post_translational,3,2,1,25624455
P06241,P30419,FYN,NMT1,True,False,False,False,False,False,9,HPRD-phos:11594778;HPRD:11423543;HPRD:11594778;KEA:11594778;PhosphoSite:11594778;ProtMapper:11594778;SIGNOR:11594778;iPTMnet:11594778;phosphoELM:11594778,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,18,10,2,11423543;11594778
P17252,P48067,PRKCA,SLC6A9,True,False,True,True,False,True,4,HPRD:7595479;KEA:7595479;SIGNOR:21864610;iPTMnet:7595479,HPRD;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;SIGNOR;iPTMnet,post_translational,10,6,2,21864610;7595479
O14842,Q5JWF2,FFAR1,GNAS,True,True,False,True,True,False,1,SIGNOR:31160049,SIGNOR,post_translational,1,1,1,31160049
Q9NRD0,P62330,FBXO8,ARF6,True,False,True,True,False,True,1,SIGNOR:18094045,SIGNOR;Wang,post_translational,2,2,1,18094045
P12931,P20701,SRC,ITGAL,True,True,True,True,False,True,1,SIGNOR:25624455,SIGNOR,post_translational,1,1,1,25624455
O00141,Q9UN36,SGK1,NDRG2,True,True,False,True,True,False,5,KEA:15461589;ProtMapper:15461589;ProtMapper:26500492;SIGNOR:15461589;iPTMnet:15461589,HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;PhosphoSite_noref;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;Wang;iPTMnet;phosphoELM_MIMP,post_translational,17,7,2,15461589;26500492
COMPLEX:P08709_P13726,P00740,F3_F7,F9,True,True,False,True,True,False,1,SIGNOR:32665005,SIGNOR,post_translational,1,1,1,32665005
COMPLEX:P62877_P63208_Q13616,P62330,CUL1_RBX1_SKP1,ARF6,True,False,True,True,False,True,1,SIGNOR:18094045,SIGNOR,post_translational,1,1,1,18094045
Q9H4B4,P05412,PLK3,JUN,True,True,False,True,True,False,14,InnateDB:17804415;ProtMapper:17804415;ProtMapper:18650425;SIGNOR:17804415;SIGNOR:18650425;dbPTM:15302935;dbPTM:17804415;dbPTM:18650425;dbPTM:18669648;dbPTM:19413330;dbPTM:19690332;iPTMnet:17804415;iPTMnet:18650425;iPTMnet:21296815,HPRD_MIMP;InnateDB;MIMP;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;dbPTM;iPTMnet;phosphoELM_MIMP,post_translational,11,6,7,15302935;17804415;18650425;18669648;19413330;19690332;21296815
Q12913,P09619,PTPRJ,PDGFRB,True,False,True,True,False,True,15,DEPOD:10821867;DEPOD:12062403;HPRD-phos:12062403;HPRD:12062403;IntAct:10821867;IntAct:19167335;KEA:10391677;KEA:10821867;KEA:14966296;KEA:1691440;KEA:7876130;KEA:8940081;ProtMapper:10821867;ProtMapper:12062403;SIGNOR:12062403,DEPOD;HPRD;HPRD-phos;IntAct;KEA;Kinexus_KEA;NCI-PID_ProtMapper;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang,post_translational,11,8,8,10391677;10821867;12062403;14966296;1691440;19167335;7876130;8940081
O14640,O75581,DVL1,LRP6,True,True,False,False,False,False,1,SIGNOR:17569865,SIGNOR;Wang,post_translational,2,2,1,17569865
O75581,O14640,LRP6,DVL1,True,True,False,True,True,False,1,SIGNOR:23209147,SIGNOR;Wang,post_translational,2,2,1,23209147
P45984,O43521,MAPK9,BCL2L11,True,True,True,True,True,False,16,ACSN:12591950;HPRD-phos:12818176;HPRD-phos:18691976;HPRD:12818176;KEA:12591950;KEA:12818176;KEA:14555991;KEA:15486195;ProtMapper:12818176;ProtMapper:15470142;SIGNOR:12818176;SIGNOR:18174237;iPTMnet:12591950;iPTMnet:12818176;iPTMnet:18691976;phosphoELM:12591950,ACSN;HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;NCI-PID_ProtMapper;PhosphoPoint;PhosphoSite_KEA;PhosphoSite_MIMP;ProtMapper;SIGNOR;SIGNOR_ProtMapper;Wang;iPTMnet;phosphoELM;phosphoELM_KEA;phosphoELM_MIMP,post_translational,19,11,7,12591950;12818176;14555991;15470142;15486195;18174237;18691976
P20309,P50148,CHRM3,GNAQ,True,True,False,True,True,False,2,HPRD:7629074;SIGNOR:31160049,HPRD;KEGG-MEDICUS;SIGNOR;Wang,post_translational,4,4,2,31160049;7629074
Q00535,Q05397,CDK5,PTK2,True,True,False,True,True,False,17,PhosphoSite:11160818;PhosphoSite:17096371;PhosphoSite:20519501;PhosphoSite:25525271;PhosphoSite:33981002;PhosphoSite:33999101;ProtMapper:12941275;ProtMapper:14712065;ProtMapper:17185424;ProtMapper:21378178;ProtMapper:21825040;ProtMapper:23294285;ProtMapper:24091658;ProtMapper:24121667;ProtMapper:28361970;SIGNOR:12941275;iPTMnet:12941275,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;SIGNOR_ProtMapper;Sparser_ProtMapper;dbPTM;iPTMnet;phosphoELM_MIMP,post_translational,14,6,15,11160818;12941275;14712065;17096371;17185424;20519501;21378178;21825040;23294285;24091658;24121667;25525271;28361970;33981002;33999101
Q9H6Z9,Q9Y6K9,EGLN3,IKBKG,True,False,True,True,False,True,1,SIGNOR:23732909,SIGNOR,post_translational,1,1,1,23732909
COMPLEX:P62877_P63208_Q13616,O00303,CUL1_RBX1_SKP1,EIF3F,True,False,True,True,False,True,1,SIGNOR:18354498,SIGNOR,post_translational,1,1,1,18354498
P42336,P09493,PIK3CA,TPM1,True,True,False,True,True,False,4,KEA:16094730;PhosphoSite:16094730;SIGNOR:16094730;iPTMnet:16094730,KEA;MIMP;PhosphoSite;PhosphoSite_KEA;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;SIGNOR;iPTMnet;phosphoELM_KEA;phosphoELM_MIMP,post_translational,11,6,1,16094730
O14490,Q9BYB0,DLGAP1,SHANK3,True,True,False,True,True,False,1,SIGNOR:28179641,SIGNOR,post_translational,1,1,1,28179641
Q02156,O60716,PRKCE,CTNND1,True,False,True,True,False,True,12,PhosphoSite:15684660;PhosphoSite:27321178;PhosphoSite:27516388;PhosphoSite:32589661;ProtMapper:21251911;ProtMapper:23542175;ProtMapper:27516388;SIGNOR:21251911;SIGNOR:23542175;iPTMnet:21251911;iPTMnet:23542175;iPTMnet:27516388,HPRD_MIMP;MIMP;PhosphoSite;PhosphoSite_MIMP;PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet;phosphoELM_MIMP,post_translational,11,5,6,15684660;21251911;23542175;27321178;27516388;32589661
Q7Z6M2,O00303,FBXO33,EIF3F,True,False,True,True,False,True,1,SIGNOR:18354498,SIGNOR,post_translational,1,1,1,18354498
Q9Y5I2,Q9UN71,PCDHA10,PCDHGB4,True,True,False,True,True,False,1,SIGNOR:16697637,SIGNOR,post_translational,1,1,1,16697637
Q13555,P28329,CAMK2G,CHAT,True,True,False,True,True,False,6,HPRD-phos:12486117;HPRD:12486117;KEA:12486117;ProtMapper:12486117;SIGNOR:12486117;iPTMnet:12486117,HPRD;HPRD-phos;HPRD_KEA;HPRD_MIMP;KEA;MIMP;PhosphoPoint;PhosphoSite_MIMP;ProtMapper;SIGNOR;SIGNOR_ProtMapper;iPTMnet,post_translational,12,8,1,12486117
Q9UHD9,P51991,UBQLN2,HNRNPA3,True,True,False,True,True,False,1,SIGNOR:25616961,SIGNOR,post_translational,1,1,1,25616961
Q8IXL6,Q9GZV9,FAM20C,FGF23,True,False,True,True,False,True,5,ProtMapper:24706917;ProtMapper:25833681;ProtMapper:27219044;SIGNOR:24706917;iPTMnet:24706917,PhosphoSite_ProtMapper;ProtMapper;REACH_ProtMapper;RLIMS-P_ProtMapper;SIGNOR;Sparser_ProtMapper;iPTMnet,post_translational,7,3,3,24706917;25833681;27219044
O15297,Q16539,PPM1D,MAPK14,True,False,True,True,False,True,5,DEPOD:11101524;KEA:12758252;KEA:15659558;SIGNOR:11101524;SIGNOR:19713933,DEPOD;KEA;Kinexus_KEA;SIGNOR,post_translational,4,3,4,11101524;12758252;15659558;19713933
