"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"HEY A8",0.229637190253449,11.531,0.1468,NA,4,56.1250908749356,0.158092770673129
"HT-1376",0.0665579136904209,14.013,3.71,NA,4,69.7943363044945,3.72164081337287
"HT-55",0.159463483576625,12.733,2.2,3.27070179719803,4,43.0914532164302,1.99409169262879
"HuP-T4",0.169102600845452,12.467,0.3156,NA,1.2834508835387,63.0430283136736,0.314334478830782
"IPC-298",0.109028550182419,13.34,2.42,NA,4,56.7761598211984,2.6690373229891
"L3.3",0.48347843529794,7.8398,0.1415,0.142492601414408,4,10.2806731367245,0.134524158511882
"LOX-IMVI",0.74565916790365,3.815,0.009004,0.00962705543843867,4,6.21374244183922,0.00931291048356411
"NCI-H1755",0.115996430502414,13.171,2.433,NA,4,52.5959037407767,2.88741282832764
"OVK18",0.185564226320893,12.228,1.89,2.56106213828423,4,34.8554013210463,1.8999494969027
"SK-LU-1",0.192876179242598,12.143,1.699,2.31055035867529,4,34.3986683697981,1.72688475081594
"SK-MEL-30",0.117640680208645,13.226,2.292,NA,1.95346016488965,55.818264658077,2.31128673318056
"SW620",0.273544489875057,10.882,0.3019,0.994203472029805,1.41352802266064,40.5252741494337,0.306486414529513
"VMRC-RCW",0.131947907246565,12.996,2.246,NA,1.15790671822746,51.2402866932248,2.27899931035034
"HCC1143",0.175920342213842,12.361,2.809,3.50753190049883,4,28.5996068249418,2.83703416999772
"L-1236",0.142088443665708,12.849,1.99,6.76382332865289,3.1063978832274,48.7645704049704,2.05505707095582
"LoVo",0.31445578002841,10.219,0.7676,0.995205026669013,1.45422541133801,15.2838803258378,0.774393848817161
"MDA-MB-435",0.0368429134424496,14.597,3.208,NA,1.80500741250841,74.9909760256052,8.25775280303104
"MDST8",0.0297889948423648,14.545,0.2858,NA,4,88.1993081627151,2.66368417649583
"MM1.S",0.474112523658999,7.7987,0.3408,0.268412282324841,0.685407677032515,0,0.268412282324841
"NCI-H1184",0.355707935580586,9.6558,0.1051,0.271125197581283,1.3950222590971,36.8817735598059,0.103901318261872
"A-375.1",0.237858012052066,11.418,0.9114,1.9797022087616,1.4050910116292,32.9432361982187,0.920841405400889
"PK-59",0.246106414182162,11.273,1.739,1.94361635127426,3.99968691868089,15.6161530645463,1.76991934848814
"RKN",0.278179069710541,10.808,1.068,1.80059237907293,0.92636360859258,18.7421227909507,1.08439658964759
"RMG-I",0.0547552789153327,14.274,0.3399,NA,4,79.4726896765003,2.29459561145563
"RT-4",0.295790431420359,10.551,0.8576,1.20239642526622,1.3771603539517,17.7767440031524,0.873979599972517
"SK-OV-3",0.0985066430864954,13.463,2.343,NA,4,59.6194419604716,2.91011524567818
