"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"Hs 746.T",0.0653230769230761,14.019,0.0002375,NA,0,86.9353846153848,0.0159052606106523
"HSC-2",0,15.291,1.003e-51,NA,0.9483151375213,100,0.473395470446722
"HT-144",0,15.46,5.41e-23,NA,0.957288587710396,100,0.0287651992362219
"VMRC-RCZ",0.00481474663761114,14.913,0.1336,NA,0.159447398606067,98.7463899194189,4.04067637416451
"MES-SA",0.000408455504048368,15,173,77.8897852712885,4,45.9044829314621,41.6692026820099
"NCI-H1105",0.123262382115324,11.461,5.299,5.58934305378198,4,0,5.58934305378198
"NCI-H322",0.0324071428571432,14.953,0.1095,NA,0,93.5185714285714,161724.993153371
"OAW42",0,15.407,0.009388,NA,0.90132829194581,100,0.00527197915624944
"PSN1",0,15.143,0.1795,NA,0.968087688390815,100,0.03681681536782
"T24",0,15.361,0.002147,NA,0.91894404296232,100,0.0550454385664911
"TE 441.T",0.148093412031444,11.106,4.44,4.51361657251027,2.51941075077481,0,4.51361657251027
"TT2609-C02",0,15.128,7.549e-06,NA,0.987955950631515,100,0.0321176028586495
"Caki-1",0.0225324750999686,15.066,1.088,NA,1.51288084097611,97.746725495096,6.29626749510742e-06
"COR-L105",0.106807692307692,13.525,3.072e-12,NA,0,78.6384615384616,5.91227339878072e-05
"DMS 273",0.0630799297701924,14.054,0.1398,632.515603378621,0.38048873479864,0,632.515603378621
"ESS-1",0.00532857142857152,14.876,0.1826,NA,0,98.9342857142857,1.00000001693936e-06
"G-402",0.0023865026742143,14.799,0.06854,9.90578333858754,3.50294901567566,20.4164319458187,8.52754075526644
"HOS",0.000887061502139501,15.021,1.312e-10,NA,1.03201165968278,99.8792758638783,0.0134298815249691
"Hs 294T",0.00722158271250908,14.871,0.09485,NA,1.03175028246517,98.1219904510743,0.536896542046466
"JHH-6",0.0333560886797824,14.51,1.569e-06,NA,0.0584172153608992,93.5506733842211,0.0563638609920818
"MFE-319",0.0180297089625657,14.713,0.06515,NA,4,97.0694572744801,0.0650032183979751
"MOLP-8",0.137751175094571,11.043,2.864,4.52266217632781,4,9.56886305249856,4.28874906565872
"NCI-H1339",0.00525353544386787,14.831,0.1007,NA,4,96.7208437082728,1.23539641923566
"OV7",0.0567576628017945,14.103,5.461,NA,0.135942913477047,86.8822226638395,1.43957750881759
"Panc 03.27",0.00656923672358341,14.817,0.1993,NA,4,97.7226961802624,1.25011553003034
"PLC/PRF/5",0.0139720956228991,14.805,0.1266,NA,0.246977684889399,70.0114207155758,78312.5179972027
"SCC-9",0.0365309639670675,14.403,2.007e+22,NA,0.109040179198212,92.4175636454732,0.180580876416648
"SK-LMS-1",0.0340692307692316,14.705,6.845e-10,NA,0,93.1861538461537,0.0114150559778997
"SK-MEL-2",0.0753071428571428,13.845,0.002152,NA,0,84.9385714285714,0.0327256161851507
"JHH-2",0.0508444076950315,14.192,0.02897,NA,0.542007089549956,92.3915431662556,0.0288429795864164
"JHH-1",0,15.557,0.001896,NA,1,100,17
"OAW28.1",0.118229418414511,13.044,319300,155665335.412816,0.160374272014811,42.4691600457686,1163.83707604514
"OV56",0,15,1.316e+14,NA,0.862211559109833,100,1.29104270797299
"Panc 02.03",0,15,5.2e+10,NA,0.95955215563309,100,0.00502461631152732
"SNU-475",NA,NA,NA,NA,NA,NA,NA
"647V",0.0325538451481887,14.505,8.158e-119,NA,3.22895493324509,96.7446151815005,3.78174832757863e-05
"8-MG-BA",0.0276910075879744,14.517,3.649e+14,NA,0.11276969461435,80.3895106699961,1e+06
"A101D",0.00240077001031648,14.899,0.3778,NA,2.74697228950683,73.6601677503247,7.39878149557312
"A2058",0,15.268,1.546e-12,NA,1.07833263591373,100,1.66544159232656
"AsPC-1",0.0340750000000001,14.698,1.744e-12,NA,0,93.185,1.39426896236423
"Caki-2",0.0619248938924607,14.032,0.00263,NA,0.0440783330993211,88.4202011784643,0.00385913646530707
"CAL-27",0,15.176,1.266e-120,NA,0.953607787160766,100,0.0304442009117828
"COLO 792",0.0471452368868158,13.988,2.121,NA,1.57117061192438,79.2306080347417,2.23708527359598
"FTC-238",0,15.134,0.2581,NA,0.637103726354751,100,0.00420445194087543
"GMS-10",0.0153785714285709,14.91,0.0009145,NA,0,96.9242857142858,1.25439389435292
"GOS-3",0.0223763143263175,14.632,0.01167,NA,0.369571459434836,95.1959001194047,0.200335008829048
"HMCB",0.0161327010605264,14.726,0.3827,NA,4,96.2545677981223,0.345088293971832
"HuH-1",0,16.03,1.106e-63,NA,1.19879592157656,100,354.798743485078
"IGR-39",0.00528571428571462,14.921,0,NA,0,98.9428571428571,0.34811788522654
"IST-Mes1",0,15.651,5.101e-24,NA,1.00248387375395,100,1.02381361601583
"M059K",0,14.911,0.06162,NA,0.850153411983861,100,0.531297069553741
"PaTu 8988t",0.015090895503761,14.655,0.3381,NA,4,95.5833144028944,0.307694140038536
"SCaBER",0,14.999,0.6973,NA,0.786536511364301,100,0.0111925132130386
"SK-N-SH",0.0374117912224432,14.376,8.932e+17,NA,0.0837552346291878,81.8670876711449,1e+06
