"","aac_recomputed","aac_published","ec50_published","ic50_recomputed","HS","E_inf","EC50"
"PANC-1",0.180384158334688,12.298,1.714,3.2056749464145,2.10111678297057,36.5148250736309,1.71813441711685
"KATO III",0.091424332842376,13.635,2.977,NA,2.069386548283,59.8205163452119,3.10414604296199
"KMRC-2",0.195526807622896,12.067,0.9054,20.5016387226881,0.741734066832935,45.1884103205073,0.873185932940412
"KNS-42",0.169668452506007,12.076,0.9718,3.09322328146627,1.63789535191927,42.7045569479329,0.955102566493432
"MPP 89",0.273008219292802,10.907,0.9926,1.47668734856927,1.20304248678208,19.5499266210897,0.9778173804726
"NCI-H1693",0.171639540171845,12.421,10.34,11.3267586083892,0.597746742631638,3.20097259078269,10.1399659541627
"Panc 04.03",0.133987802444858,12.961,1.111,NA,4,57.7893069215571,1.21400197319705
"PE/CA-PJ49",0.287532941993995,10.691,0.8745,1.2376108630346,1.2475320893712,18.0569778086855,0.86417351053472
"SK-MEL-24",0.09070153009717,13.64,468.5,481.336162313599,0.343486693240548,0,481.336162313599
"SK-N-AS",0.387630982368618,9.1845,0.1682,0.197995636976923,4,23.5474318308808,0.168861281076648
